"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.330311108E0,1.410198212E-2,-2.004051208E-2,-1.888999939E-1,1.904827964E-1
1.335310378E0,4.699003696E-2,-8.744746447E-3,-2.134284973E-1,2.187150146E-1
1.340309597E0,7.294149697E-2,1.722872257E-2,-1.997699738E-1,2.133666639E-1
1.345308816E0,8.473689854E-2,1.267066598E-2,-1.886243820E-1,2.071715358E-1
1.350308087E0,1.083649397E-1,4.182070494E-2,-1.728334427E-1,2.082386382E-1
1.355443660E0,1.391041577E-1,8.547505736E-2,-1.595687866E-1,2.282939986E-1
1.360442878E0,1.721586138E-1,8.896222711E-2,-1.606893539E-1,2.517418015E-1
1.365442149E0,1.409654170E-1,8.316776156E-2,-1.024227142E-1,1.930765075E-1
1.370441368E0,9.113720059E-2,5.619227886E-2,-1.851749420E-2,1.086575314E-1
1.375440587E0,1.084212959E-2,6.729516387E-2,5.281639099E-2,8.623086461E-2
1.380439858E0,-7.828904688E-2,5.666953325E-2,6.655025482E-2,1.173437143E-1
1.385579128E0,-8.609356731E-2,4.370605946E-2,5.642032623E-2,1.118283290E-1
1.390578347E0,-6.106629968E-2,4.959812760E-2,4.401588440E-2,9.014690953E-2
1.395577618E0,-6.744134426E-2,3.390732408E-2,7.211208344E-2,1.043944161E-1
1.400576837E0,-3.606046736E-2,4.178935289E-2,9.286212921E-2,1.080281554E-1
1.405576055E0,-2.430739999E-2,1.820665598E-2,1.300907135E-1,1.335886438E-1
1.410575326E0,-2.701050043E-2,-1.271876693E-2,2.169094086E-1,2.189543918E-1
1.415718035E0,-2.284583449E-2,-3.689527512E-2,2.293872833E-1,2.334560328E-1
1.420717253E0,-3.289932013E-2,-2.811241150E-2,2.346467972E-1,2.386038398E-1
1.425716524E0,-2.608212829E-2,-1.966384053E-2,2.089853287E-1,2.115226031E-1
1.430715795E0,-3.806731105E-2,-5.177354813E-2,2.025403976E-1,2.124905483E-1
1.435714962E0,-1.623524725E-2,-4.312394559E-2,1.272459030E-1,1.353321018E-1
1.440714233E0,1.301048696E-2,-2.959054708E-2,7.394218445E-2,8.069894602E-2
1.445842253E0,3.068308532E-2,-1.345151663E-2,3.769111633E-2,5.042831818E-2
1.450841472E0,2.772861719E-2,-2.283245325E-2,4.077911377E-3,3.615005524E-2
1.455840743E0,2.856619656E-2,-7.754266262E-3,6.096935272E-2,6.777476081E-2
1.460839962E0,5.733865499E-2,3.859913349E-2,1.149616241E-1,1.341409314E-1
1.465839180E0,-1.266531646E-2,2.838706970E-2,-5.721664429E-2,6.511513150E-2
1.470838451E0,-4.614973068E-2,4.279685020E-2,-1.875982285E-1,1.978748679E-1
1.475980118E0,-5.783280730E-2,6.255295873E-2,-1.387453079E-1,1.628120595E-1
1.480979337E0,-7.229595631E-2,7.972273231E-2,-7.127952576E-2,1.290859796E-1
1.485978608E0,-4.950294644E-2,8.703571558E-2,-1.385211945E-2,1.010823363E-1
1.490977826E0,7.394328713E-3,9.841349721E-2,2.175807953E-2,1.010609052E-1
1.495977045E0,2.204416692E-2,7.798162103E-2,8.087253571E-2,1.144877528E-1
1.500976316E0,3.513528407E-2,3.059855103E-2,1.395444870E-1,1.471170397E-1
1.506112983E0,2.044053376E-2,6.316721439E-3,1.764001846E-1,1.776928291E-1
1.511112201E0,-2.133615315E-2,-4.647254944E-3,2.129964828E-1,2.141128911E-1
1.516111472E0,-5.419769138E-2,-3.075622022E-2,1.970682144E-1,2.066862743E-1
1.521110691E0,-7.527604699E-2,-8.107395470E-2,1.432886124E-1,1.810278868E-1
