"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.684150681E1,-5.360785127E-1,1.969615817E0,4.793548584E-2,2.041828702E0
2.684401791E1,-5.797531009E-1,2.026073217E0,3.728315607E-2,2.107718286E0
2.684652905E1,-6.202319264E-1,2.092117548E0,2.556559257E-2,2.182268791E0
2.684904015E1,-6.541862488E-1,2.176270962E0,1.704372838E-2,2.272532824E0
2.685155129E1,-6.712299585E-1,2.271076918E0,1.171756350E-2,2.368222398E0
2.685406239E1,-6.904041767E-1,2.361621618E0,6.391398143E-3,2.460478702E0
2.685657348E1,-6.967955232E-1,2.458424568E0,8.521864191E-3,2.555278455E0
2.685908463E1,-6.925346255E-1,2.575600386E0,1.171756350E-2,2.667106832E0
2.686159577E1,-6.808170676E-1,2.701297760E0,2.023942769E-2,2.785844774E0
2.686410687E1,-6.563166976E-1,2.830190897E0,3.195698932E-2,2.905469561E0
2.686661801E1,-6.255580783E-1,2.963345051E0,4.900071770E-2,3.029049004E0
2.686913780E1,-5.957315564E-1,3.084648609E0,6.178351492E-2,3.142255612E0
2.687164895E1,-5.595136285E-1,3.205019951E0,7.669677585E-2,3.254395609E0
2.687416004E1,-5.222305059E-1,3.300890923E0,9.267527610E-2,3.343231115E0
2.687667119E1,-4.828168750E-1,3.374391794E0,1.043928340E-1,3.410356283E0
2.687918228E1,-4.402075410E-1,3.428718805E0,1.203713343E-1,3.458957153E0
2.688169343E1,-3.997286856E-1,3.457480192E0,1.299584359E-1,3.482935758E0
2.688420452E1,-3.571193814E-1,3.464936733E0,1.384802908E-1,3.486043260E0
2.688671567E1,-3.081186414E-1,3.451088667E0,1.480673850E-1,3.467978379E0
2.688922676E1,-2.644441128E-1,3.414870739E0,1.533935517E-1,3.428527736E0
2.689173791E1,-2.239652425E-1,3.362674236E0,1.608501822E-1,3.373960763E0
2.689424900E1,-1.845516264E-1,3.290238619E0,1.629806459E-1,3.299438159E0
2.689676015E1,-1.472684592E-1,3.191171885E0,1.608501822E-1,3.198615134E0
2.689926317E1,-1.174419373E-1,3.085713863E0,1.597849578E-1,3.092079218E0
2.690177431E1,-9.187635034E-2,2.966540813E0,1.576544940E-1,2.972147473E0
2.690428541E1,-6.631075591E-2,2.838712931E0,1.533935517E-1,2.843627578E0
2.690679655E1,-5.139749497E-2,2.694906473E0,1.395455301E-1,2.699006402E0
2.690930765E1,-3.648423031E-2,2.539382458E0,1.352845877E-1,2.543245227E0
2.691181874E1,-2.689713426E-2,2.389317751E0,1.288931966E-1,2.392943005E0
2.691432989E1,-2.063889056E-2,2.225271702E0,1.171756312E-1,2.228450188E0
2.691684103E1,-1.850842312E-2,2.053769350E0,1.086537689E-1,2.056724762E0
2.691935213E1,-2.276935615E-2,1.896114826E0,9.480573982E-2,1.898620027E0
2.692186327E1,-2.596505545E-2,1.740723968E0,8.415340632E-2,1.742950347E0
2.692437437E1,-3.222329915E-2,1.590526104E0,7.137060910E-2,1.592452634E0
2.692688551E1,-4.713656008E-2,1.453111053E0,6.178351492E-2,1.455187544E0
2.692939598E1,-6.311506033E-2,1.337000608E0,4.473978654E-2,1.339237016E0
2.693190713E1,-8.335448056E-2,1.245390534E0,3.089175746E-2,1.248559111E0
2.693441822E1,-1.099853069E-1,1.167761683E0,1.704372838E-2,1.173053539E0
2.693692931E1,-1.472684592E-1,1.105978131E0,-1.065233024E-3,1.115740454E0
2.693944046E1,-1.845516264E-1,1.072955966E0,-2.023942769E-2,1.088900107E0
2.694195161E1,-2.186390758E-1,1.064434052E0,-3.621792421E-2,1.087260150E0
2.694446270E1,-2.612484097E-1,1.068695068E0,-5.752258375E-2,1.101666342E0
2.694697385E1,-3.049229383E-1,1.082543015E0,-7.776200771E-2,1.127352788E0
2.694948494E1,-3.443365693E-1,1.110239148E0,-9.906667471E-2,1.166624552E0
2.695199608E1,-3.858806491E-1,1.151783228E0,-1.139799356E-1,1.220040944E0
2.695450718E1,-4.210333526E-1,1.185870647E0,-1.299584359E-1,1.265087930E0
2.695701832E1,-4.540555775E-1,1.209172606E0,-1.427412182E-1,1.299476785E0
2.695952952E1,-4.817516208E-1,1.244325280E0,-1.555240154E-1,1.343360617E0
2.696204067E1,-5.073172450E-1,1.276282310E0,-1.619154215E-1,1.382925857E0
2.696455176E1,-5.296871066E-1,1.299717426E0,-1.693720520E-1,1.413690458E0
2.696706291E1,-5.446003675E-1,1.314630747E0,-1.757634431E-1,1.433783927E0
2.696957400E1,-5.552527308E-1,1.323152542E0,-1.789591461E-1,1.446051389E0
2.697208515E1,-5.637745857E-1,1.335935354E0,-1.853505522E-1,1.461820742E0
2.697459624E1,-5.659050345E-1,1.332739711E0,-1.896114796E-1,1.460272631E0
2.697710739E1,-5.669702888E-1,1.314630747E0,-1.906767040E-1,1.444322303E0
2.697961848E1,-5.669702888E-1,1.294391274E0,-1.928071827E-1,1.426211306E0
2.698212963E1,-5.680354834E-1,1.269890904E0,-1.938724071E-1,1.404590236E0
2.698464072E1,-5.627093315E-1,1.235803485E0,-1.949376464E-1,1.371806375E0
2.698715187E1,-5.616441369E-1,1.198520303E0,-1.938724071E-1,1.337715053E0
2.698967442E1,-5.637745857E-1,1.153913617E0,-1.981333494E-1,1.299467292E0
2.699218556E1,-5.637745857E-1,1.109173894E0,-2.034595013E-1,1.260755440E0
2.699469666E1,-5.637745857E-1,1.059107900E0,-2.055899799E-1,1.217299703E0
2.699720775E1,-5.680354834E-1,1.009042025E0,-2.055899799E-1,1.176051596E0
2.699971890E1,-5.754921436E-1,9.664326906E-1,-2.109161317E-1,1.144407693E0
2.700223004E1,-5.754921436E-1,9.280842543E-1,-2.119813710E-1,1.112415252E0
2.700474114E1,-5.744268894E-1,8.897358775E-1,-2.098509073E-1,1.079645121E0
2.700725228E1,-5.829487443E-1,8.492570519E-1,-2.141118348E-1,1.052098216E0
2.700976338E1,-5.840139985E-1,8.109086156E-1,-2.171743810E-1,1.022648446E0
2.701227452E1,-5.829487443E-1,7.736254930E-1,-2.162422985E-1,9.925151755E-1
2.701478562E1,-5.872097015E-1,7.342118621E-1,-2.151770741E-1,9.644601937E-1
2.701729671E1,-5.904054046E-1,6.905373335E-1,-2.151770741E-1,9.336602829E-1
2.701981275E1,-5.936011076E-1,6.553846002E-1,-2.077204436E-1,9.083165923E-1
2.702232390E1,-5.925358534E-1,6.170362234E-1,-2.077204436E-1,8.803296094E-1
2.702483499E1,-5.957315564E-1,5.852124095E-1,-2.045247406E-1,8.597674226E-1
2.702734614E1,-5.957315564E-1,5.468640327E-1,-2.002638131E-1,8.331038065E-1
2.702985723E1,-5.967968106E-1,5.053198934E-1,-1.991985738E-1,8.069663559E-1
2.703236838E1,-5.989272594E-1,4.669715166E-1,-1.949376464E-1,7.840771298E-1
2.703487947E1,-5.925358534E-1,4.222317338E-1,-1.906767040E-1,7.521542262E-1
2.703739056E1,-5.925358534E-1,3.764267266E-1,-1.832200736E-1,7.255104502E-1
2.703990171E1,-5.882749557E-1,3.327521682E-1,-1.810896099E-1,6.997034199E-1
2.704241286E1,-5.797531009E-1,2.880123854E-1,-1.800243855E-1,6.719178309E-1
2.704492395E1,-5.733616948E-1,2.454030514E-1,-1.821548492E-1,6.497281584E-1
2.704743510E1,-5.627093315E-1,2.017285079E-1,-1.746982187E-1,6.227805796E-1
2.704994442E1,-5.573831797E-1,1.644453406E-1,-1.672415882E-1,6.047214465E-1
2.705245556E1,-5.446003675E-1,1.324883550E-1,-1.619154215E-1,5.834032296E-1
2.705496666E1,-5.339480639E-1,9.627043456E-2,-1.555240154E-1,5.644078763E-1
2.705747780E1,-5.190348029E-1,6.218297780E-2,-1.459369212E-1,5.427351420E-1
2.705998890E1,-5.083824396E-1,4.194355011E-2,-1.416759938E-1,5.294185995E-1
2.706250004E1,-4.924039543E-1,2.489982173E-2,-1.384802908E-1,5.121117517E-1
2.706501114E1,-4.806863964E-1,1.744319126E-2,-1.310236603E-1,4.985287114E-1
2.706752228E1,-4.657731354E-1,1.637795754E-2,-1.246322617E-1,4.824376144E-1
2.707003338E1,-4.465989470E-1,2.916075476E-2,-1.193061024E-1,4.631791394E-1
2.707254452E1,-4.252942801E-1,6.431344151E-2,-1.161103994E-1,4.455256090E-1
2.707505562E1,-4.061200917E-1,1.122489274E-1,-1.065233052E-1,4.346039175E-1
2.707756676E1,-3.922720551E-1,1.676410437E-1,-9.906667471E-2,4.379441640E-1
2.708007718E1,-3.635107577E-1,2.432725877E-1,-8.841434121E-2,4.462496147E-1
2.708258832E1,-3.379451632E-1,3.295564651E-1,-8.095771074E-2,4.789243657E-1
2.708509942E1,-3.177057505E-1,4.137098789E-1,-7.456631213E-2,5.269278344E-1
2.708761056E1,-3.017272651E-1,4.914718866E-1,-6.710968167E-2,5.805925139E-1
2.709012166E1,-2.825530469E-1,5.596467853E-1,-6.497921795E-2,6.302880670E-1
2.709263275E1,-2.750964165E-1,6.170362234E-1,-6.604444981E-2,6.788030706E-1
2.709514390E1,-2.623136342E-1,6.649717093E-1,-6.817491353E-2,7.180833069E-1
2.709765504E1,-2.537917793E-1,6.958634853E-1,-7.030537724E-2,7.440289669E-1
2.710016614E1,-2.505960763E-1,7.288857102E-1,-7.243584841E-2,7.741574285E-1
2.710267728E1,-2.537917793E-1,7.427337170E-1,-7.456631213E-2,7.884312123E-1
2.710518838E1,-2.537917793E-1,7.459294200E-1,-8.095771074E-2,7.920701470E-1
2.710769952E1,-2.633788586E-1,7.459294200E-1,-8.841434121E-2,7.959875743E-1
2.711021036E1,-2.740311921E-1,7.395380139E-1,-9.587097168E-2,7.944814733E-1
2.711272150E1,-2.889444530E-1,7.256900072E-1,-1.022623703E-1,7.877642261E-1
2.711523260E1,-3.049229383E-1,7.001243830E-1,-1.097190008E-1,7.714858450E-1
2.711774374E1,-3.240971565E-1,6.564498544E-1,-1.203713343E-1,7.419263011E-1
2.712025484E1,-3.400756419E-1,6.063839197E-1,-1.320888996E-1,7.076725074E-1
2.712276598E1,-3.592498302E-1,5.543206334E-1,-1.406107545E-1,6.753541215E-1
2.712527707E1,-3.688369393E-1,4.946675897E-1,-1.544587910E-1,6.360772203E-1
2.712778822E1,-3.784240186E-1,4.275579154E-1,-1.619154215E-1,5.934872472E-1
2.713029931E1,-3.933372796E-1,3.551220596E-1,-1.629806459E-1,5.544263555E-1
2.713281041E1,-4.029243886E-1,2.837514579E-1,-1.693720520E-1,5.211044471E-1
2.713532155E1,-4.093157947E-1,2.070546746E-1,-1.715025157E-1,4.897184609E-1
2.713783270E1,-4.135767221E-1,1.260969639E-1,-1.757634431E-1,4.667321902E-1
2.714034801E1,-4.103810191E-1,5.366111174E-2,-1.778939217E-1,4.504867847E-1
2.714285911E1,-4.071853161E-1,-1.238333434E-2,-1.746982187E-1,4.432524069E-1
2.714537025E1,-4.007939398E-1,-7.083799690E-2,-1.672415882E-1,4.400267638E-1
2.714788135E1,-3.901416063E-1,-1.209039465E-1,-1.629806459E-1,4.397623542E-1
2.715039249E1,-3.752283454E-1,-1.645784974E-1,-1.597849578E-1,4.397881601E-1
2.715290358E1,-3.592498302E-1,-1.954702586E-1,-1.501978636E-1,4.356930809E-1
2.715541473E1,-3.368799388E-1,-2.242315561E-1,-1.395455301E-1,4.280663954E-1
2.715792582E1,-3.134448230E-1,-2.487319112E-1,-1.288931966E-1,4.203910999E-1
2.716043697E1,-2.910749316E-1,-2.636451721E-1,-1.150451675E-1,4.092294994E-1
2.716294806E1,-2.697702646E-1,-2.785584331E-1,-1.065233052E-1,4.021417795E-1
2.716545921E1,-2.410089672E-1,-2.892107666E-1,-9.906667471E-2,3.892844664E-1
2.716797036E1,-2.186390758E-1,-2.977326214E-1,-8.734910935E-2,3.795755870E-1
2.717046437E1,-1.983996481E-1,-2.987978756E-1,-7.776200771E-2,3.670007094E-1
2.717297546E1,-1.770949960E-1,-2.956021726E-1,-6.817491353E-2,3.512706946E-1
2.717548661E1,-1.611164957E-1,-2.934716940E-1,-5.858781561E-2,3.398774669E-1
2.717799770E1,-1.387466043E-1,-2.945369184E-1,-5.752258375E-2,3.306228428E-1
2.718050885E1,-1.259638071E-1,-2.838846147E-1,-5.113118514E-2,3.147566572E-1
2.718301994E1,-1.121157780E-1,-2.742975056E-1,-4.367455468E-2,2.995271874E-1
2.718553108E1,-9.294158220E-2,-2.657756507E-1,-3.941362351E-2,2.843031269E-1
2.718804218E1,-7.163692266E-2,-2.572537661E-1,-3.195698932E-2,2.689472030E-1
2.719055332E1,-5.139749497E-2,-2.572537661E-1,-2.343512699E-2,2.633826263E-1
2.719306447E1,-3.754946589E-2,-2.434057444E-1,-2.236989327E-2,2.472988697E-1
2.719557556E1,-2.596505545E-2,-2.359491140E-1,-1.704372838E-2,2.379845734E-1
2.719808671E1,-8.921326138E-3,-2.380795777E-1,-1.278279629E-2,2.385893444E-1
2.720060416E1,7.057168987E-3,-2.295577228E-1,-1.065232977E-2,2.299130789E-1
2.720311525E1,1.983996481E-2,-2.252967805E-1,-9.587096982E-3,2.263717648E-1
2.720562640E1,2.729659714E-2,-2.252967805E-1,-5.326164886E-3,2.270068535E-1
2.720813754E1,3.581846133E-2,-2.242315561E-1,-8.521864191E-3,2.272341855E-1
2.721064864E1,4.007939249E-2,-2.199706137E-1,-1.065232977E-2,2.238457074E-1
2.721315978E1,4.114462435E-2,-2.125139832E-1,-1.171756350E-2,2.167772462E-1
2.721567088E1,4.007939249E-2,-2.189053893E-1,-9.587096982E-3,2.227506220E-1
2.721818197E1,3.688369319E-2,-2.274272442E-1,-1.065232977E-2,2.306448143E-1
2.722069312E1,2.410089783E-2,-2.295577228E-1,-1.278279629E-2,2.311730980E-1
2.722320426E1,1.664426550E-2,-2.434057444E-1,-1.278279629E-2,2.443087962E-1
2.722571536E1,1.344856713E-2,-2.615146935E-1,-1.597849466E-2,2.623473102E-1
2.722822650E1,2.796236658E-3,-2.753627300E-1,-2.236989327E-2,2.762840280E-1
2.723074359E1,-8.921326138E-3,-2.934716940E-1,-2.450035885E-2,2.946277190E-1
2.723325473E1,-1.531272475E-2,-3.126458824E-1,-2.769605815E-2,3.142435344E-1
2.723576582E1,-2.596505545E-2,-3.318201005E-1,-3.408745676E-2,3.345754294E-1
2.723827692E1,-3.435376659E-2,-3.627118468E-1,-3.621792421E-2,3.661308552E-1
2.724078806E1,-4.287562892E-2,-3.872122169E-1,-3.834838793E-2,3.914616447E-1
2.724329921E1,-4.926702753E-2,-4.106473327E-1,-4.047885537E-2,4.155682971E-1
2.724581030E1,-5.139749497E-2,-4.287562966E-1,-4.260931909E-2,4.339230559E-1
2.724832140E1,-4.607132822E-2,-4.436695576E-1,-4.154408723E-2,4.479856636E-1
2.725083254E1,-4.074516147E-2,-4.468652606E-1,-4.154408723E-2,4.506380371E-1
2.725334364E1,-3.861469775E-2,-4.372781515E-1,-4.367455468E-2,4.411470768E-1
2.725585478E1,-2.596505545E-2,-4.276910722E-1,-3.728315607E-2,4.300975135E-1
2.725836593E1,-1.744319126E-2,-4.244953692E-1,-2.876129188E-2,4.258260153E-1
2.726086447E1,-7.856093347E-3,-4.149082601E-1,-2.663082629E-2,4.158362459E-1
2.726337556E1,7.057168987E-3,-4.042559266E-1,-2.769605815E-2,4.052650114E-1
2.726588671E1,1.983996481E-2,-3.818860352E-1,-2.236989327E-2,3.830548005E-1
2.726839786E1,3.049229458E-2,-3.499290347E-1,-1.384802908E-2,3.515279182E-1
2.727090895E1,4.647079110E-2,-3.137111366E-1,-1.278279629E-2,3.173918895E-1
2.727342010E1,7.097115368E-2,-2.561885417E-1,-3.195699072E-3,2.658565140E-1
2.727593119E1,9.227581322E-2,-1.922745556E-1,1.065232977E-2,2.135364197E-1
2.727844234E1,1.125152409E-1,-1.315562725E-1,2.130465955E-2,1.744150819E-1
2.728095343E1,1.327546686E-1,-6.977276504E-2,2.982652560E-2,1.529106354E-1
2.728346457E1,1.519288570E-1,-1.238333434E-2,3.941362351E-2,1.574457312E-1
2.728597567E1,1.679073572E-1,4.300878197E-2,4.793548584E-2,1.798344982E-1
2.728848681E1,1.764292270E-1,8.774857223E-2,5.113118514E-2,2.035718108E-1
2.729100051E1,1.817553788E-1,1.207707971E-1,5.326165259E-2,2.246272620E-1
2.729351166E1,1.924077123E-1,1.516625583E-1,5.432688445E-2,2.509455513E-1
2.729602275E1,2.030600458E-1,1.644453406E-1,5.432688445E-2,2.668839872E-1
2.729853390E1,2.073209733E-1,1.719019860E-1,5.752258375E-2,2.753926767E-1
2.730104499E1,2.115819156E-1,1.804238409E-1,6.178351492E-2,2.848453477E-1
2.730355614E1,2.169080675E-1,1.772281379E-1,6.284874678E-2,2.870694821E-1
2.730606723E1,2.169080675E-1,1.708367467E-1,6.710968167E-2,2.841443526E-1
2.730857838E1,2.222342342E-1,1.580539495E-1,7.030537724E-2,2.816237772E-1
2.731108947E1,2.222342342E-1,1.420754492E-1,6.817491353E-2,2.724358768E-1
2.731360062E1,2.275604010E-1,1.324883550E-1,6.604444981E-2,2.714751732E-1
2.731611171E1,2.264951766E-1,1.133141592E-1,6.604444981E-2,2.617289304E-1
2.731862286E1,2.179733068E-1,9.094426781E-2,6.924014539E-2,2.461248058E-1
2.732113541E1,2.179733068E-1,7.283531129E-2,7.030537724E-2,2.403334998E-1
2.732364655E1,2.126471400E-1,5.366111174E-2,6.497921795E-2,2.287370102E-1
2.732615765E1,2.083862126E-1,3.342168778E-2,5.645735189E-2,2.184702620E-1
2.732866879E1,1.977338791E-1,1.531272475E-2,5.539211631E-2,2.059161311E-1
2.733117989E1,1.945381761E-1,-5.991935730E-3,5.752258375E-2,2.029528341E-1
2.733369103E1,1.913424879E-1,-1.877473295E-2,5.219641700E-2,1.992207425E-1
2.733620213E1,1.849510819E-1,-3.355484083E-2,4.687025398E-2,1.937257101E-1
2.733871327E1,1.817553788E-1,-6.018566713E-2,4.793548584E-2,1.973705730E-1
2.734122437E1,1.817553788E-1,-7.509893179E-2,4.473978654E-2,2.016841982E-1
2.734373551E1,1.753639877E-1,-9.320788831E-2,4.473978654E-2,2.035728054E-1
2.734624661E1,1.764292270E-1,-1.038602218E-1,4.367455468E-2,2.093362953E-1
2.734875775E1,1.721682847E-1,-1.134473160E-1,3.941362351E-2,2.099181876E-1
2.735126650E1,1.732335240E-1,-1.219691783E-1,4.260931909E-2,2.161061969E-1
2.735377765E1,1.732335240E-1,-1.251648813E-1,4.580501840E-2,2.185731023E-1
2.735628874E1,1.636464298E-1,-1.272953451E-1,4.473978654E-2,2.120988151E-1
2.735879989E1,1.625811905E-1,-1.336867511E-1,4.900071770E-2,2.161153888E-1
2.736131098E1,1.636464298E-1,-1.347519755E-1,5.113118514E-2,2.180656942E-1
2.736382207E1,1.657768935E-1,-1.315562725E-1,5.006595328E-2,2.174755870E-1
2.736633322E1,1.583202630E-1,-1.272953451E-1,5.113118514E-2,2.094846263E-1
2.736884437E1,1.540593207E-1,-1.219691783E-1,5.539211631E-2,2.041544545E-1
2.737135546E1,1.508636326E-1,-1.102516204E-1,5.539211631E-2,1.948936684E-1
2.737386661E1,1.434070021E-1,-8.894696087E-2,5.432688445E-2,1.772809648E-1
2.737637770E1,1.370155960E-1,-7.296846062E-2,5.965305120E-2,1.663014020E-1
2.737888885E1,1.306242049E-1,-5.912043154E-2,6.178351492E-2,1.561253056E-1
2.738140077E1,1.221023351E-1,-4.101147130E-2,6.391397864E-2,1.437912295E-1
2.738391192E1,1.103847697E-1,-2.716344222E-2,6.284874678E-2,1.298946302E-1
2.738642301E1,9.760197252E-2,-1.770949923E-2,5.645735189E-2,1.141367775E-1
2.738893416E1,8.481918275E-2,-1.025286783E-2,5.113118514E-2,9.956813323E-2
2.739144525E1,7.842778414E-2,-9.187635034E-3,5.006595328E-2,9.349828684E-2
2.739395640E1,6.884068251E-2,1.464695437E-3,4.900071770E-2,8.451186447E-2
2.739646749E1,5.925358832E-2,5.725627299E-3,4.260931909E-2,7.320740816E-2
2.739897864E1,5.073172227E-2,3.994623839E-4,4.154408723E-2,6.557269552E-2
2.740148973E1,4.540555924E-2,1.464695437E-3,4.047885537E-2,6.084692166E-2
2.740400088E1,4.220985994E-2,-6.657706108E-4,3.515268862E-2,5.493475261E-2
2.740651197E1,4.114462435E-2,3.994623839E-4,3.195698932E-2,5.209883732E-2
2.740902312E1,3.794892505E-2,1.464695437E-3,3.515268862E-2,5.174918127E-2
2.741153515E1,3.368799388E-2,-8.122402243E-3,3.195698932E-2,4.713919300E-2
2.741404629E1,3.688369319E-2,-1.238333434E-2,2.982652560E-2,4.902423301E-2
2.741655739E1,3.688369319E-2,-1.877473295E-2,2.663082629E-2,4.921481819E-2
2.741906853E1,3.262276202E-2,-3.035914153E-2,2.236989327E-2,4.986315475E-2
2.742157963E1,3.368799388E-2,-3.781577200E-2,2.130465955E-2,5.494362622E-2
2.742409077E1,3.368799388E-2,-4.420717061E-2,1.810896210E-2,5.845587544E-2
2.742660187E1,3.688369319E-2,-4.953333735E-2,1.597849466E-2,6.379083496E-2
2.742911301E1,3.688369319E-2,-5.592473224E-2,1.491326280E-2,6.863226578E-2
2.743162411E1,4.007939249E-2,-6.231613085E-2,9.587096982E-3,7.470990761E-2
2.743413525E1,4.114462435E-2,-6.231613085E-2,8.521864191E-3,7.515851546E-2
2.743664635E1,4.540555924E-2,-6.977276504E-2,5.326164886E-3,8.341625491E-2
2.743915749E1,5.179695413E-2,-8.255556226E-2,2.130466048E-3,9.748273797E-2
2.744167473E1,5.499265343E-2,-9.320788831E-2,6.391398143E-3,1.084101118E-1
2.744418582E1,5.818835273E-2,-1.006645188E-1,2.130466048E-3,1.162917393E-1
2.744669697E1,6.671021879E-2,-1.091863886E-1,3.195699072E-3,1.279927077E-1
2.744920812E1,7.416684926E-2,-1.209039465E-1,4.260932095E-3,1.419036340E-1
2.745171921E1,7.629731297E-2,-1.294258088E-1,5.326164886E-3,1.503352520E-1
2.745423036E1,8.268871158E-2,-1.315562725E-1,8.521864191E-3,1.556184373E-1
2.745674145E1,9.121058136E-2,-1.400781423E-1,8.521864191E-3,1.673734694E-1
2.745925260E1,1.007976755E-1,-1.528609395E-1,1.065232977E-2,1.834124051E-1
2.746176369E1,1.039933711E-1,-1.496652365E-1,1.384802908E-2,1.827732808E-1
2.746427484E1,1.082543060E-1,-1.432738453E-1,1.491326280E-2,1.801909957E-1
2.746678593E1,1.210371032E-1,-1.368824393E-1,1.597849466E-2,1.834178149E-1
2.746929707E1,1.295589656E-1,-1.219691783E-1,2.023942769E-2,1.790855674E-1
2.747179947E1,1.380808353E-1,-1.059906855E-1,2.663082629E-2,1.760952680E-1
2.747431056E1,1.497983932E-1,-7.829462737E-2,3.195698932E-2,1.720199304E-1
2.747682171E1,1.615159512E-1,-5.485950038E-2,4.047885537E-2,1.753154442E-1
2.747933286E1,1.721682847E-1,-2.822867595E-2,4.793548584E-2,1.809325487E-1
2.748184395E1,1.828206182E-1,4.660394508E-3,5.539211631E-2,1.910847567E-1
2.748435504E1,1.966686398E-1,4.194355011E-2,6.071828306E-2,2.100583851E-1
2.748686619E1,2.105166763E-1,7.709623873E-2,6.710968167E-2,2.340188249E-1
2.748937734E1,2.179733068E-1,1.143793985E-1,7.243584841E-2,2.565968850E-1
2.749188843E1,2.243647128E-1,1.505973190E-1,7.563154399E-2,2.806050736E-1
2.749439957E1,2.232994735E-1,1.953371018E-1,8.308817446E-2,3.080955744E-1
2.749691067E1,2.307561040E-1,2.219679356E-1,8.202294260E-2,3.305236861E-1
2.749942181E1,2.328865677E-1,2.368811965E-1,8.521863818E-2,3.429447054E-1
2.750193260E1,2.296908647E-1,2.496639937E-1,8.628387749E-2,3.500498687E-1
2.750444369E1,2.328865677E-1,2.571206093E-1,8.628387749E-2,3.574801654E-1
2.750695484E1,2.328865677E-1,2.507292330E-1,8.521863818E-2,3.526521204E-1
2.750946593E1,2.307561040E-1,2.411421239E-1,8.521863818E-2,3.444707822E-1
2.751197707E1,2.307561040E-1,2.240983993E-1,8.521863818E-2,3.327622100E-1
2.751448822E1,2.328865677E-1,2.113156021E-1,8.521863818E-2,3.258107632E-1
2.751699931E1,2.350170314E-1,1.932066381E-1,8.202294260E-2,3.151024804E-1
2.751951046E1,2.360822707E-1,1.687062830E-1,8.202294260E-2,3.015367500E-1
2.752202155E1,2.350170314E-1,1.442059278E-1,7.989247888E-2,2.870734451E-1
2.752453270E1,2.275604010E-1,1.292926520E-1,7.563154399E-2,2.724343157E-1
2.752704379E1,2.264951766E-1,1.133141592E-1,7.882724702E-2,2.652430933E-1
2.752955494E1,2.264951766E-1,9.627043456E-2,8.202294260E-2,2.594143880E-1
2.753206567E1,2.232994735E-1,7.816147059E-2,7.882724702E-2,2.493704177E-1
2.753457676E1,2.137123793E-1,7.070484012E-2,7.776200771E-2,2.381576901E-1
2.753708791E1,2.126471400E-1,5.792204663E-2,7.882724702E-2,2.340673077E-1
2.753959900E1,2.041252851E-1,4.194355011E-2,7.669677585E-2,2.220558237E-1
2.754211015E1,1.998643428E-1,3.661738336E-2,7.563154399E-2,2.168103289E-1
2.754462124E1,1.998643428E-1,3.022598661E-2,7.563154399E-2,2.158228353E-1
2.754713239E1,1.924077123E-1,2.809552103E-2,7.563154399E-2,2.086389621E-1
2.754964348E1,1.849510819E-1,2.596505545E-2,7.563154399E-2,2.014974373E-1
2.755215463E1,1.838858575E-1,2.489982173E-2,7.563154399E-2,2.003849798E-1
2.755466572E1,1.838858575E-1,3.555215150E-2,7.563154399E-2,2.019853819E-1
2.755717687E1,1.785596907E-1,3.555215150E-2,7.456631213E-2,1.967426073E-1
2.755968796E1,1.721682847E-1,3.235645220E-2,7.456631213E-2,1.903916835E-1
2.756219822E1,1.721682847E-1,3.448691964E-2,7.989247888E-2,1.929094970E-1
2.756470931E1,1.679073572E-1,3.342168778E-2,8.095771074E-2,1.893780366E-1
2.756722046E1,1.615159512E-1,3.661738336E-2,8.202294260E-2,1.848134150E-1
2.756973155E1,1.625811905E-1,4.194355011E-2,8.202294260E-2,1.868680497E-1
2.757224270E1,1.593854874E-1,4.194355011E-2,8.202294260E-2,1.840944272E-1
2.757475384E1,1.551245600E-1,4.833494872E-2,7.669677585E-2,1.796727353E-1
2.757726494E1,1.540593207E-1,4.513924941E-2,7.456631213E-2,1.770083643E-1
2.757977603E1,1.497983932E-1,4.087831825E-2,8.095771074E-2,1.751135245E-1
2.758228718E1,1.476679295E-1,3.981308267E-2,8.202294260E-2,1.735472906E-1
2.758479832E1,1.455374658E-1,3.342168778E-2,8.202294260E-2,1.703699688E-1
2.758730942E1,1.380808353E-1,2.703028731E-2,7.989247888E-2,1.618016122E-1
2.758982051E1,1.359503716E-1,2.063889056E-2,7.989247888E-2,1.590323097E-1
2.759233129E1,1.295589656E-1,1.211702544E-2,7.776200771E-2,1.515891741E-1
2.759484244E1,1.263632625E-1,6.790860556E-3,7.243584841E-2,1.458106376E-1
2.759735353E1,1.221023351E-1,-8.122402243E-3,6.924014539E-2,1.406028143E-1
2.759986463E1,1.146457046E-1,-2.503297664E-2,6.604444981E-2,1.346556975E-1
2.760237577E1,1.093195379E-1,-3.462007269E-2,6.178351492E-2,1.302555700E-1
2.760488692E1,1.050586104E-1,-5.166380107E-2,6.497921795E-2,1.338983149E-1
2.760739801E1,9.973244369E-2,-6.764229387E-2,6.071828306E-2,1.349398019E-1
2.760990911E1,9.334104508E-2,-7.722939551E-2,5.645735189E-2,1.336576328E-1
2.761242025E1,8.162347972E-2,-9.107742459E-2,5.113118514E-2,1.325589975E-1
2.761493140E1,8.055824786E-2,-9.533835202E-2,4.687025398E-2,1.333261166E-1
2.761744249E1,7.736254483E-2,-1.070559174E-1,4.154408723E-2,1.384624280E-1
