"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.025770410E-1,-1.318225823E-2,3.661738336E-2,-9.587096982E-3,4.008138127E-2
8.050735520E-1,-9.986559860E-3,3.448691964E-2,-6.391398143E-3,3.646819127E-2
8.075700620E-1,-1.318225823E-2,3.129122034E-2,-6.391398143E-3,3.455086645E-2
8.100665720E-1,-1.105179265E-2,3.342168778E-2,-1.065232977E-2,3.677802965E-2
8.125630830E-1,-1.105179265E-2,3.661738336E-2,-5.326164886E-3,3.861790928E-2
8.150595930E-1,-1.105179265E-2,3.235645220E-2,-1.065232977E-2,3.581276657E-2
8.175561040E-1,-8.921326138E-3,3.448691964E-2,-1.278279629E-2,3.784623584E-2
8.202144370E-1,-9.986559860E-3,5.046541616E-2,-8.521864191E-3,5.214510308E-2
8.227109470E-1,-1.318225823E-2,4.726971686E-2,-4.260932095E-3,4.925803088E-2
8.252074580E-1,-1.318225823E-2,3.661738336E-2,-8.521864191E-3,3.984001588E-2
8.277040200E-1,-9.986559860E-3,3.768261895E-2,-7.456631400E-3,3.969020660E-2
8.302005310E-1,-6.790860556E-3,3.661738336E-2,-1.065233024E-3,3.725698958E-2
8.326970410E-1,-4.660394508E-3,3.555215150E-2,0.000000000E0,3.585630702E-2
8.351935520E-1,-7.856093347E-3,3.129122034E-2,0.000000000E0,3.226234140E-2
8.376900620E-1,-2.529928461E-3,3.022598661E-2,-3.195699072E-3,3.049956225E-2
8.401865720E-1,-2.529928461E-3,3.342168778E-2,-4.260932095E-3,3.378705809E-2
8.426830830E-1,-3.994623839E-4,2.596505545E-2,-2.130466048E-3,2.605537488E-2
8.451795930E-1,7.057168987E-3,2.276935615E-2,-2.130466048E-3,2.393295007E-2
8.476761040E-1,2.796236658E-3,1.637795754E-2,-1.065233024E-3,1.664905865E-2
8.503475620E-1,5.991935730E-3,7.856093347E-3,0.000000000E0,9.880359127E-3
8.528440720E-1,4.926702939E-3,1.464695437E-3,-4.260932095E-3,6.676322108E-3
8.553405830E-1,4.926702939E-3,-3.861469682E-3,-1.065233024E-3,6.349651278E-3
8.578371450E-1,5.991935730E-3,-1.131810062E-2,1.065233024E-3,1.285058041E-2
8.603336560E-1,6.657706108E-4,-1.131810062E-2,0.000000000E0,1.133766519E-2
8.628301660E-1,6.657706108E-4,-1.877473295E-2,-1.065233024E-3,1.881670984E-2
8.653266770E-1,4.926702939E-3,-2.090519853E-2,-1.065233024E-3,2.150428908E-2
8.678231870E-1,1.731003635E-3,-2.609820850E-2,-1.065233024E-3,2.617723404E-2
8.703196970E-1,-3.994623839E-4,-2.822867595E-2,-3.195699072E-3,2.841179699E-2
8.728162080E-1,-1.464695437E-3,-2.290250920E-2,0.000000000E0,2.294929760E-2
8.753127180E-1,6.657706108E-4,-2.090519853E-2,-5.326164886E-3,2.158329466E-2
8.778092290E-1,6.657706108E-4,-1.664426550E-2,-7.456631400E-3,1.825037469E-2
8.804839160E-1,-3.595161485E-3,-1.025286783E-2,-8.521864191E-3,1.380828208E-2
8.829804270E-1,-5.725627299E-3,-8.122402243E-3,-4.260932095E-3,1.081257455E-2
8.854769370E-1,-6.790860556E-3,-9.187635034E-3,-3.195699072E-3,1.186342772E-2
8.879734990E-1,-4.660394508E-3,-5.991935730E-3,-6.391398143E-3,9.923333159E-3
8.904700100E-1,-1.105179265E-2,-7.057168987E-3,-4.260932095E-3,1.378772270E-2
8.929665200E-1,-1.211702544E-2,-3.861469682E-3,-4.260932095E-3,1.341226290E-2
8.954630310E-1,-1.424749196E-2,-2.796236658E-3,-3.195699072E-3,1.486682411E-2
8.979595410E-1,-1.850842312E-2,-2.796236658E-3,0.000000000E0,1.871845789E-2
9.004560520E-1,-1.531272475E-2,1.464695437E-3,-5.326164886E-3,1.627860265E-2
9.029525620E-1,-1.744319126E-2,4.660394508E-3,-1.065233024E-3,1.808642916E-2
9.054490720E-1,-2.276935615E-2,-3.861469682E-3,-3.195699072E-3,2.331452380E-2
9.079455830E-1,-1.957365684E-2,-2.796236658E-3,-3.195699072E-3,2.002896588E-2
9.106180310E-1,-2.063889056E-2,-5.991935730E-3,0.000000000E0,2.149109345E-2
9.131145410E-1,-1.531272475E-2,-7.057168987E-3,1.065233024E-3,1.689431545E-2
9.156110520E-1,-1.531272475E-2,-8.122402243E-3,-5.326164886E-3,1.813342190E-2
9.181076140E-1,-1.957365684E-2,-1.131810062E-2,-3.195699072E-3,2.283505937E-2
9.206041240E-1,-1.850842312E-2,-7.057168987E-3,-2.130466048E-3,1.992245582E-2
9.231006350E-1,-1.957365684E-2,-7.057168987E-3,-4.260932095E-3,2.123881396E-2
9.255971450E-1,-1.957365684E-2,-1.664426550E-2,-4.260932095E-3,2.604448423E-2
9.280936560E-1,-1.637795754E-2,-1.131810062E-2,0.000000000E0,1.990821174E-2
9.305901660E-1,-1.744319126E-2,-3.861469682E-3,2.130466048E-3,1.799207478E-2
9.330866770E-1,-1.744319126E-2,-3.861469682E-3,3.195699072E-3,1.814905953E-2
9.355831870E-1,-1.424749196E-2,3.994623839E-4,3.195699072E-3,1.460695347E-2
9.380796970E-1,-1.318225823E-2,4.660394508E-3,4.260932095E-3,1.461666006E-2
9.407650100E-1,-1.424749196E-2,1.531272475E-2,1.065233024E-3,2.094290542E-2
9.432615200E-1,-4.660394508E-3,1.850842312E-2,5.326164886E-3,1.981537372E-2
9.457580310E-1,-5.725627299E-3,1.531272475E-2,4.260932095E-3,1.689431530E-2
9.482545930E-1,-6.790860556E-3,1.531272475E-2,6.391398143E-3,1.792889557E-2
9.507511040E-1,-4.660394508E-3,1.637795754E-2,5.326164886E-3,1.784165919E-2
9.532476140E-1,-1.464695437E-3,1.211702544E-2,3.195699072E-3,1.261666084E-2
9.557441240E-1,-3.994623839E-4,8.921326138E-3,4.260932095E-3,9.894704269E-3
9.582406350E-1,-3.994623839E-4,8.921326138E-3,7.456631400E-3,1.163404410E-2
9.607371450E-1,3.861469682E-3,9.986559860E-3,7.456631400E-3,1.304774608E-2
9.632336560E-1,1.731003635E-3,-6.657706108E-4,5.326164886E-3,5.639827700E-3
9.657301660E-1,7.057168987E-3,-1.131810062E-2,5.326164886E-3,1.436214009E-2
9.682266770E-1,9.187635034E-3,-1.557903271E-2,8.521864191E-3,1.999352563E-2
9.708983950E-1,5.991935730E-3,-1.983996481E-2,1.065232977E-2,2.330235239E-2
9.733949060E-1,9.187635034E-3,-2.716344222E-2,9.587096982E-3,3.023537100E-2
9.758914160E-1,1.451379992E-2,-3.462007269E-2,7.456631400E-3,3.827272101E-2
9.783879790E-1,1.131810062E-2,-4.101147130E-2,6.391398143E-3,4.302197288E-2
9.808844890E-1,1.238333434E-2,-3.462007269E-2,6.391398143E-3,3.731951732E-2
9.833809990E-1,1.557903271E-2,-3.675054014E-2,8.521864191E-3,4.081581348E-2
9.858775100E-1,1.344856713E-2,-4.846810177E-2,1.065232977E-2,5.141491006E-2
9.883740200E-1,1.770949923E-2,-4.633763805E-2,1.384802908E-2,5.150311614E-2
9.908705310E-1,1.451379992E-2,-4.420717061E-2,1.171756350E-2,4.798151327E-2
9.933670410E-1,1.664426550E-2,-4.101147130E-2,8.521864191E-3,4.507321291E-2
9.958635520E-1,1.664426550E-2,-3.568530455E-2,9.587096982E-3,4.052634900E-2
9.983600620E-1,1.131810062E-2,-3.568530455E-2,7.456631400E-3,3.817252565E-2
1.001036520E0,8.122402243E-3,-2.290250920E-2,8.521864191E-3,2.575112648E-2
1.003533031E0,1.344856713E-2,-1.770949923E-2,8.521864191E-3,2.381412375E-2
1.006029541E0,9.187635034E-3,-2.090519853E-2,9.587096982E-3,2.476595227E-2
1.008526104E0,8.122402243E-3,-1.344856713E-2,1.065232977E-2,1.898182040E-2
1.011022614E0,4.926702939E-3,-1.238333434E-2,8.521864191E-3,1.581902464E-2
1.013519124E0,5.991935730E-3,-7.057168987E-3,4.260932095E-3,1.019129384E-2
1.016015635E0,6.657706108E-4,-7.057168987E-3,8.521864191E-3,1.108463143E-2
1.018512145E0,4.926702939E-3,-6.657706108E-4,7.456631400E-3,8.961975462E-3
1.021008656E0,8.122402243E-3,1.105179265E-2,8.521864191E-3,1.614737466E-2
1.023505166E0,1.731003635E-3,1.105179265E-2,6.391398143E-3,1.288365106E-2
1.026001677E0,6.657706108E-4,5.725627299E-3,7.456631400E-3,9.424829458E-3
1.028498187E0,3.861469682E-3,7.856093347E-3,7.456631400E-3,1.149915226E-2
1.031164541E0,5.991935730E-3,6.790860556E-3,3.195699072E-3,9.603727060E-3
1.033661052E0,-1.464695437E-3,4.660394508E-3,3.195699072E-3,5.837559614E-3
1.036157562E0,-1.464695437E-3,4.660394508E-3,5.326164886E-3,7.227215376E-3
1.038654124E0,-4.660394508E-3,3.595161485E-3,2.130466048E-3,6.259660426E-3
1.041150635E0,-1.464695437E-3,1.318225823E-2,2.130466048E-3,1.343339683E-2
1.043647145E0,-3.595161485E-3,6.790860556E-3,3.195699072E-3,8.321866723E-3
1.046143656E0,-2.529928461E-3,-4.926702939E-3,4.260932095E-3,6.987737988E-3
1.048640166E0,-3.595161485E-3,-5.991935730E-3,1.065233024E-3,7.068465271E-3
1.051136677E0,-2.529928461E-3,-5.991935730E-3,2.130466048E-3,6.844173974E-3
1.053633187E0,2.796236658E-3,-1.025286783E-2,1.065233024E-3,1.068058797E-2
1.056129697E0,-3.595161485E-3,-1.451379992E-2,-5.326164886E-3,1.587273154E-2
1.058626208E0,-5.725627299E-3,-1.664426550E-2,-1.065233024E-3,1.763374899E-2
1.061299854E0,-6.790860556E-3,-1.131810062E-2,1.065233024E-3,1.324197531E-2
1.063799281E0,-3.994623839E-4,-1.025286783E-2,-1.065233024E-3,1.031579324E-2
1.066298708E0,-4.660394508E-3,-1.770949923E-2,-1.065233024E-3,1.834340103E-2
1.068798187E0,-9.986559860E-3,-1.664426550E-2,0.000000000E0,1.941038258E-2
1.071297614E0,-6.790860556E-3,-1.877473295E-2,2.130466048E-3,2.007847778E-2
1.073797041E0,-1.211702544E-2,-2.197043039E-2,-2.130466048E-3,2.518056796E-2
1.076296520E0,-8.921326138E-3,-2.716344222E-2,-3.195699072E-3,2.876899626E-2
1.078795947E0,-1.531272475E-2,-2.822867595E-2,-3.195699072E-3,3.227305652E-2
1.081295374E0,-1.211702544E-2,-1.983996481E-2,-1.065233024E-3,2.327189787E-2
1.083794802E0,-1.318225823E-2,-2.090519853E-2,-1.065233024E-3,2.473729935E-2
1.086294281E0,-1.424749196E-2,-3.142437339E-2,0.000000000E0,3.450336607E-2
1.088793708E0,-1.211702544E-2,-3.142437339E-2,1.065233024E-3,3.369641331E-2
1.091433968E0,-1.211702544E-2,-2.609820850E-2,-1.065233024E-3,2.879363669E-2
1.093933395E0,-1.318225823E-2,-2.090519853E-2,-1.065233024E-3,2.473729935E-2
1.096432822E0,-1.105179265E-2,-2.609820850E-2,1.065233024E-3,2.836182874E-2
1.098932302E0,-6.790860556E-3,-2.197043039E-2,-1.065233024E-3,2.302064986E-2
1.101431729E0,-1.105179265E-2,-1.344856713E-2,-3.195699072E-3,1.769798212E-2
1.103931156E0,-8.921326138E-3,-1.238333434E-2,-1.065233024E-3,1.529940361E-2
1.106430635E0,-9.986559860E-3,-1.557903271E-2,5.326164886E-3,1.925631508E-2
1.108930062E0,-4.660394508E-3,-1.344856713E-2,2.130466048E-3,1.439173792E-2
1.111429489E0,-2.529928461E-3,-1.344856713E-2,4.260932095E-3,1.433248193E-2
1.113928916E0,-2.529928461E-3,-1.451379992E-2,2.130466048E-3,1.488589304E-2
1.116428395E0,-3.994623839E-4,-1.344856713E-2,1.065233024E-3,1.349660140E-2
1.118927822E0,4.926702939E-3,-2.197043039E-2,4.260932095E-3,2.291566616E-2
1.121565635E0,2.796236658E-3,-2.090519853E-2,5.326164886E-3,2.175348932E-2
1.124065062E0,3.861469682E-3,-2.503297664E-2,5.326164886E-3,2.588298476E-2
1.126564489E0,7.057168987E-3,-3.355484083E-2,8.521864191E-3,3.533204136E-2
1.129063968E0,4.926702939E-3,-3.355484083E-2,8.521864191E-3,3.496887065E-2
1.131563395E0,9.187635034E-3,-3.568530455E-2,1.171756350E-2,3.866723280E-2
1.134062822E0,1.025286783E-2,-3.781577200E-2,1.384802908E-2,4.155624886E-2
1.136562302E0,1.344856713E-2,-3.781577200E-2,1.278279629E-2,4.212239844E-2
1.139061729E0,1.451379992E-2,-4.314193875E-2,1.491326280E-2,4.789867090E-2
1.141561156E0,1.664426550E-2,-3.675054014E-2,1.278279629E-2,4.232060557E-2
1.144060635E0,1.664426550E-2,-3.888100386E-2,1.278279629E-2,4.418329906E-2
1.146560062E0,1.131810062E-2,-4.953333735E-2,1.491326280E-2,5.295334096E-2
1.149059489E0,1.451379992E-2,-5.272903293E-2,1.065232977E-2,5.571780175E-2
1.151696781E0,1.344856713E-2,-5.485950038E-2,9.587096982E-3,5.729171989E-2
1.154196208E0,1.877473295E-2,-5.592473224E-2,1.171756350E-2,6.014455559E-2
1.156695635E0,2.090519853E-2,-5.379426852E-2,1.171756350E-2,5.889101753E-2
1.159195114E0,1.770949923E-2,-5.272903293E-2,8.521864191E-3,5.627254611E-2
1.161694541E0,1.344856713E-2,-4.633763805E-2,9.587096982E-3,4.919301868E-2
1.164193968E0,1.557903271E-2,-4.420717061E-2,8.521864191E-3,4.764034385E-2
1.166693447E0,9.187635034E-3,-4.420717061E-2,6.391398143E-3,4.560193571E-2
1.169192874E0,1.238333434E-2,-3.781577200E-2,8.521864191E-3,4.069400141E-2
1.171692302E0,1.344856713E-2,-3.355484083E-2,5.326164886E-3,3.653983215E-2
1.174191781E0,1.131810062E-2,-3.142437339E-2,6.391398143E-3,3.400647901E-2
1.176691208E0,7.057168987E-3,-2.503297664E-2,7.456631400E-3,2.705651318E-2
1.179190635E0,9.187635034E-3,-2.503297664E-2,4.260932095E-3,2.700403858E-2
1.181833499E0,8.122402243E-3,-1.877473295E-2,4.260932095E-3,2.089544347E-2
1.184332927E0,2.796236658E-3,-1.770949923E-2,3.195699072E-3,1.821147426E-2
1.186832354E0,-3.994623839E-4,-2.396774292E-2,2.130466048E-3,2.406555955E-2
1.189331833E0,-3.994623839E-4,-2.197043039E-2,2.130466048E-3,2.207709825E-2
1.191831260E0,-3.994623839E-4,-2.396774292E-2,1.065233024E-3,2.399472843E-2
1.194330687E0,-9.986559860E-3,-2.503297664E-2,-1.065233024E-3,2.697250487E-2
1.196830114E0,-1.211702544E-2,-2.090519853E-2,0.000000000E0,2.416298059E-2
1.199329593E0,-1.318225823E-2,-2.090519853E-2,1.065233024E-3,2.473729935E-2
1.201829020E0,-8.921326138E-3,-1.664426550E-2,1.065233024E-3,1.891444833E-2
1.204328499E0,-1.105179265E-2,-1.131810062E-2,1.065233024E-3,1.585484922E-2
1.206827927E0,-1.744319126E-2,-1.664426550E-2,1.065233024E-3,2.413361177E-2
1.209327354E0,-2.063889056E-2,-1.557903271E-2,1.065233024E-3,2.588058704E-2
1.211976208E0,-2.383458801E-2,-1.131810062E-2,2.130466048E-3,2.647122726E-2
1.214475635E0,-2.063889056E-2,-5.991935730E-3,3.195699072E-3,2.172739262E-2
1.216975062E0,-2.170412242E-2,-2.796236658E-3,1.065233024E-3,2.190941786E-2
1.219474541E0,-1.957365684E-2,-6.657706108E-4,1.065233024E-3,1.961392398E-2
1.221973968E0,-2.276935615E-2,3.595161485E-3,4.260932095E-3,2.344193481E-2
1.224473395E0,-2.596505545E-2,5.725627299E-3,3.195699072E-3,2.678020547E-2
1.226972822E0,-2.902759984E-2,-2.796236658E-3,1.065233024E-3,2.918141898E-2
1.229472302E0,-2.276935615E-2,3.994623839E-4,5.326164886E-3,2.338741503E-2
1.231971729E0,-2.276935615E-2,3.994623839E-4,4.260932095E-3,2.316805326E-2
1.234471156E0,-2.489982173E-2,-6.657706108E-4,1.065233024E-3,2.493148800E-2
1.236970635E0,-2.276935615E-2,-2.796236658E-3,5.326164886E-3,2.355059556E-2
1.239470062E0,-1.637795754E-2,-3.861469682E-3,9.587096982E-3,1.936648832E-2
1.242110531E0,-1.424749196E-2,1.464695437E-3,1.065232977E-2,1.784960754E-2
1.244609958E0,-1.531272475E-2,-6.657706108E-4,7.456631400E-3,1.704476874E-2
1.247109385E0,-9.986559860E-3,-7.057168987E-3,1.171756350E-2,1.693624239E-2
1.249608864E0,-9.986559860E-3,-8.122402243E-3,7.456631400E-3,1.487636205E-2
1.252108291E0,-6.790860556E-3,-1.025286783E-2,5.326164886E-3,1.340168341E-2
1.254607718E0,-3.595161485E-3,-1.344856713E-2,8.521864191E-3,1.632211118E-2
1.257107197E0,-1.464695437E-3,-1.131810062E-2,1.384802908E-2,1.794471074E-2
1.259606624E0,-2.529928461E-3,-8.122402243E-3,1.384802908E-2,1.625244183E-2
1.262106052E0,1.731003635E-3,-2.796236658E-3,1.278279629E-2,1.319906034E-2
1.264605531E0,4.926702939E-3,1.464695437E-3,8.521864191E-3,9.951879413E-3
1.267104958E0,1.238333434E-2,-3.861469682E-3,9.587096982E-3,1.612979684E-2
1.269604385E0,1.238333434E-2,3.994623839E-4,1.384802908E-2,1.858156207E-2
1.272248812E0,1.451379992E-2,6.790860556E-3,1.491326280E-2,2.188998818E-2
1.274748239E0,2.090519853E-2,1.318225823E-2,1.810896210E-2,3.063876248E-2
1.277247666E0,1.983996481E-2,1.850842312E-2,1.704372838E-2,3.204176348E-2
1.279747145E0,2.410089783E-2,1.850842312E-2,1.597849466E-2,3.433259813E-2
1.282246572E0,2.516612969E-2,2.916075476E-2,1.704372838E-2,4.212092566E-2
1.284745999E0,2.729659714E-2,3.448691964E-2,1.704372838E-2,4.716927516E-2
1.287245479E0,2.623136342E-2,3.022598661E-2,1.917419396E-2,4.437729608E-2
1.289744906E0,3.049229458E-2,2.916075476E-2,1.597849466E-2,4.511587235E-2
1.292244333E0,3.155753016E-2,2.703028731E-2,2.023942769E-2,4.621848737E-2
1.294743812E0,2.836182900E-2,2.383458801E-2,1.278279629E-2,3.919031526E-2
1.297243239E0,2.836182900E-2,1.211702544E-2,8.521864191E-3,3.199746582E-2
1.299742666E0,3.155753016E-2,2.529928461E-3,1.171756350E-2,3.375765902E-2
1.302386312E0,3.049229458E-2,3.994623839E-4,1.171756350E-2,3.266865307E-2
1.304885739E0,2.623136342E-2,-1.025286783E-2,9.587096982E-3,2.975093534E-2
1.307385166E0,2.623136342E-2,-2.396774292E-2,8.521864191E-3,3.653983164E-2
1.309884645E0,2.623136342E-2,-2.929390781E-2,6.391398143E-3,3.983801490E-2
1.312384072E0,2.836182900E-2,-3.462007269E-2,4.260932095E-3,4.495662709E-2
1.314883499E0,1.770949923E-2,-3.675054014E-2,2.130466048E-3,4.085055016E-2
1.317382979E0,1.664426550E-2,-3.675054014E-2,1.065233024E-3,4.035800411E-2
1.319882406E0,1.451379992E-2,-3.888100386E-2,1.065233024E-3,4.151526912E-2
1.322381833E0,1.344856713E-2,-2.822867595E-2,0.000000000E0,3.126854815E-2
1.324881312E0,1.131810062E-2,-2.609820850E-2,5.326164886E-3,2.894104215E-2
1.327380739E0,5.991935730E-3,-3.142437339E-2,-2.130466048E-3,3.206140081E-2
1.329880166E0,4.926702939E-3,-3.035914153E-2,-1.065233024E-3,3.077473960E-2
1.332504697E0,-1.464695437E-3,-2.716344222E-2,0.000000000E0,2.720290290E-2
1.335004124E0,-3.994623839E-4,-2.609820850E-2,-1.065233024E-3,2.612299329E-2
1.337503552E0,6.657706108E-4,-2.197043039E-2,1.065233024E-3,2.200631235E-2
1.340003031E0,-4.660394508E-3,-2.290250920E-2,-2.130466048E-3,2.346876840E-2
1.342502458E0,-6.790860556E-3,-1.770949923E-2,-2.130466048E-3,1.908614774E-2
1.345001885E0,-1.531272475E-2,-2.290250920E-2,-3.195699072E-3,2.773476085E-2
1.347501364E0,-1.637795754E-2,-2.929390781E-2,-5.326164886E-3,3.398144435E-2
1.350000791E0,-1.850842312E-2,-3.462007269E-2,-2.130466048E-3,3.931475607E-2
1.352500218E0,-1.957365684E-2,-3.462007269E-2,-2.130466048E-3,3.982733183E-2
1.354999697E0,-2.276935615E-2,-3.142437339E-2,-6.391398143E-3,3.932918500E-2
1.357499124E0,-2.383458801E-2,-3.035914153E-2,-5.326164886E-3,3.896322744E-2
1.359998552E0,-2.902759984E-2,-2.929390781E-2,-6.391398143E-3,4.173229633E-2
1.362637145E0,-2.796236612E-2,-1.770949923E-2,-5.326164886E-3,3.352444353E-2
1.365136572E0,-3.009283356E-2,-1.770949923E-2,-4.260932095E-3,3.517613590E-2
1.367635999E0,-3.009283356E-2,-1.983996481E-2,-4.260932095E-3,3.629543191E-2
1.370135479E0,-3.222329915E-2,-1.451379992E-2,-5.326164886E-3,3.574016548E-2
1.372634906E0,-3.009283356E-2,-8.122402243E-3,-5.326164886E-3,3.162151297E-2
1.375134333E0,-3.009283356E-2,-6.657706108E-4,-5.326164886E-3,3.056779212E-2
1.377633812E0,-3.222329915E-2,1.464695437E-3,-3.195699072E-3,3.241448493E-2
1.380133239E0,-2.796236612E-2,7.856093347E-3,-3.195699072E-3,2.922027745E-2
1.382632666E0,-2.902759984E-2,1.850842312E-2,-3.195699072E-3,3.457420674E-2
1.385132145E0,-2.489982173E-2,1.850842312E-2,-5.326164886E-3,3.147905464E-2
1.387631572E0,-2.489982173E-2,1.744319126E-2,0.000000000E0,3.040174409E-2
1.390130999E0,-2.383458801E-2,1.531272475E-2,-4.260932095E-3,2.864825766E-2
1.392767770E0,-2.276935615E-2,1.744319126E-2,-2.130466048E-3,2.876190860E-2
1.395267197E0,-2.063889056E-2,1.957365684E-2,0.000000000E0,2.844453983E-2
1.397766624E0,-1.637795754E-2,1.318225823E-2,-1.065233024E-3,2.105098921E-2
1.400266104E0,-1.211702544E-2,8.921326138E-3,1.065233024E-3,1.508466397E-2
1.402765531E0,-8.921326138E-3,1.318225823E-2,0.000000000E0,1.591734878E-2
1.405264958E0,-8.921326138E-3,9.986559860E-3,-1.065233024E-3,1.343339716E-2
1.407764437E0,-4.660394508E-3,2.529928461E-3,0.000000000E0,5.302811989E-3
1.410263864E0,2.796236658E-3,3.994623839E-4,3.195699072E-3,4.265091113E-3
1.412763291E0,4.926702939E-3,-3.861469682E-3,2.130466048E-3,6.612279148E-3
1.415262770E0,7.057168987E-3,-3.861469682E-3,1.065233024E-3,8.114758383E-3
1.417762197E0,1.025286783E-2,3.994623839E-4,4.260932095E-3,1.111019402E-2
1.420261624E0,1.664426550E-2,3.994623839E-4,4.260932095E-3,1.718565351E-2
1.422904697E0,1.983996481E-2,1.105179265E-2,5.326164886E-3,2.332668765E-2
1.425404124E0,2.197043039E-2,1.637795754E-2,7.456631400E-3,2.839962423E-2
1.427903552E0,2.303566411E-2,9.986559860E-3,5.326164886E-3,2.566595471E-2
1.430403031E0,2.410089783E-2,1.318225823E-2,5.326164886E-3,2.798201638E-2
1.432902458E0,2.623136342E-2,1.105179265E-2,5.326164886E-3,2.895849754E-2
1.435401885E0,2.623136342E-2,1.105179265E-2,6.391398143E-3,2.917321576E-2
1.437901364E0,2.836182900E-2,1.637795754E-2,5.326164886E-3,3.318130301E-2
1.440400791E0,3.368799388E-2,1.211702544E-2,8.521864191E-3,3.680116040E-2
1.442900218E0,3.155753016E-2,1.850842312E-2,8.521864191E-3,3.756409996E-2
1.445399697E0,2.836182900E-2,1.850842312E-2,5.326164886E-3,3.428298562E-2
1.447899124E0,2.410089783E-2,1.531272475E-2,4.260932095E-3,2.887019844E-2
1.450398552E0,2.410089783E-2,1.850842312E-2,5.326164886E-3,3.085098111E-2
1.453043604E0,2.410089783E-2,2.383458801E-2,9.587096982E-3,3.522574755E-2
1.455543031E0,2.410089783E-2,2.703028731E-2,5.326164886E-3,3.660406727E-2
1.458042458E0,2.729659714E-2,2.596505545E-2,4.260932095E-3,3.791363689E-2
1.460541937E0,2.303566411E-2,2.703028731E-2,5.326164886E-3,3.591164554E-2
1.463041364E0,1.770949923E-2,3.342168778E-2,6.391398143E-3,3.835994717E-2
1.465540791E0,1.664426550E-2,3.235645220E-2,-1.065233024E-3,3.640200948E-2
1.468040270E0,1.451379992E-2,2.916075476E-2,0.000000000E0,3.257299504E-2
1.470539697E0,5.991935730E-3,2.916075476E-2,2.130466048E-3,2.984613538E-2
1.473039124E0,4.926702939E-3,2.596505545E-2,0.000000000E0,2.642832773E-2
1.475538604E0,3.861469682E-3,2.809552103E-2,-1.065233024E-3,2.837964009E-2
1.478038031E0,2.796236658E-3,2.596505545E-2,-4.260932095E-3,2.646050994E-2
1.480537458E0,-3.994623839E-4,2.703028731E-2,-5.326164886E-3,2.755293151E-2
1.483172249E0,-3.994623839E-4,3.661738336E-2,1.065233024E-3,3.663505228E-2
1.485671677E0,-5.725627299E-3,3.342168778E-2,-2.130466048E-3,3.397544566E-2
1.488171104E0,-4.660394508E-3,2.383458801E-2,-3.195699072E-3,2.449529251E-2
1.490670583E0,-4.660394508E-3,2.596505545E-2,-7.456631400E-3,2.741358666E-2
1.493170010E0,-5.725627299E-3,2.809552103E-2,-5.326164886E-3,2.916348989E-2
1.495669437E0,-2.529928461E-3,3.448691964E-2,-7.456631400E-3,3.537441895E-2
1.498168916E0,-4.660394508E-3,2.703028731E-2,-6.391398143E-3,2.816390739E-2
1.500668343E0,-2.529928461E-3,3.129122034E-2,-5.326164886E-3,3.184193839E-2
1.503167770E0,-8.921326138E-3,3.342168778E-2,-5.326164886E-3,3.499953295E-2
1.505667249E0,-4.660394508E-3,3.342168778E-2,-3.195699072E-3,3.389603198E-2
1.508166677E0,-5.725627299E-3,2.703028731E-2,-3.195699072E-3,2.781423615E-2
1.510666104E0,-6.790860556E-3,2.809552103E-2,-7.456631400E-3,2.985088677E-2
1.513303343E0,-7.856093347E-3,2.703028731E-2,-6.391398143E-3,2.886528373E-2
1.515802770E0,-2.529928461E-3,2.383458801E-2,-1.065232977E-2,2.622899642E-2
1.518302197E0,-3.994623839E-4,2.383458801E-2,-4.260932095E-3,2.421575309E-2
1.520801624E0,-2.529928461E-3,1.637795754E-2,-6.391398143E-3,1.776198191E-2
1.523301104E0,2.796236658E-3,1.957365684E-2,-4.260932095E-3,2.022628300E-2
1.525800531E0,-3.994623839E-4,1.744319126E-2,-5.326164886E-3,1.824260190E-2
1.528299958E0,3.861469682E-3,3.595161485E-3,-6.391398143E-3,8.287708032E-3
1.530799437E0,6.657706108E-4,2.529928461E-3,-8.521864191E-3,8.914368054E-3
1.533298864E0,2.796236658E-3,2.529928461E-3,-5.326164886E-3,6.525910654E-3
1.535798291E0,4.926702939E-3,5.725627299E-3,-6.391398143E-3,9.894704647E-3
1.538297718E0,4.926702939E-3,2.529928461E-3,-8.521864191E-3,1.016342015E-2
1.540797197E0,5.991935730E-3,5.725627299E-3,-6.391398143E-3,1.046594821E-2
1.543432145E0,7.057168987E-3,1.424749196E-2,-3.195699072E-3,1.621749530E-2
1.545931572E0,8.122402243E-3,1.531272475E-2,-6.391398143E-3,1.847438572E-2
